filename,width,height,class,xmin,ymin,xmax,ymax
1617_84532_1.png,50,50,pos,27,40,34,48
17_749347_1538_1393_1.png,50,50,pos,3,14,17,27
380_982146_1.png,50,50,pos,14,19,23,29
LC80490202015211LGN00_1123_1.png,50,50,pos,32,33,44,45
LC80490202015211LGN00_1123_1.png,50,50,pos,15,12,39,38
174_881_1.png,50,50,pos,7,5,27,22
174_881_1.png,50,50,pos,7,3,28,22
127_824744_1.png,50,50,pos,11,31,23,46
127_824744_1.png,50,50,pos,31,11,42,20
835_801345_1.png,50,50,pos,11,5,21,16
835_801345_1.png,50,50,pos,0,23,8,36
229_573514_1.png,50,50,pos,39,13,49,25
16_615515_158_1314_1.png,50,50,pos,4,29,11,35
16_615515_158_1314_1.png,50,50,pos,30,13,39,19
54_158686_1194_1735_1.png,50,50,pos,40,9,50,21
15561_193320_1.png,50,50,pos,34,1,41,6
15561_193320_1.png,50,50,pos,33,7,38,14
LC80480202014057LGN00_240_1.png,50,50,pos,21,21,31,32
LC80480202014057LGN00_240_1.png,50,50,pos,10,23,15,29
14_447305_1576_1748_1.png,50,50,pos,13,3,23,13
14_447305_1576_1748_1.png,50,50,pos,13,28,21,37
14_447305_1576_1748_1.png,50,50,pos,23,42,31,49
47_300456_1.png,50,50,pos,4,23,18,38
643_678691_1.png,50,50,pos,2,36,10,43
15650_2292_1.png,50,50,pos,20,18,30,27
16_503997_16_1349_1.png,50,50,pos,30,15,37,21
LC80490212014240LGN00_272_1.png,50,50,pos,16,9,40,31
14_698886_1577_1424_1.png,50,50,pos,8,1,18,11
2_614750_1.png,50,50,pos,21,22,40,38
16_697878_1377_195_1.png,50,50,pos,15,11,33,25
119_67_1.png,50,50,pos,12,0,19,8
175_833224_1.png,50,50,pos,35,1,47,15
1683_220498_1.png,50,50,pos,12,16,22,25
LC80490202014240LGN00_1204_1.png,50,50,pos,11,11,38,37
235_722347_1.png,50,50,pos,9,9,20,19
86_558_1.png,50,50,pos,38,29,44,37
154_764112_1.png,50,50,pos,0,17,13,38
154_764112_1.png,50,50,pos,23,6,50,34
LC80480212014057LGN00_547_1.png,50,50,pos,19,19,32,31
LC80480212014057LGN00_547_1.png,50,50,pos,1,32,11,40
229_454270_1.png,50,50,pos,18,9,25,16
228_265571_1.png,50,50,pos,21,6,36,22
14_3342_1858_1742_1.png,50,50,pos,4,40,13,49
14_3342_1858_1742_1.png,50,50,pos,28,24,35,29
234_837662_1.png,50,50,pos,10,11,21,22
LC80480202014057LGN00_285_1.png,50,50,pos,20,20,31,34
15_612639_1411_1744_1.png,50,50,pos,6,13,18,22
LC80480212014057LGN00_566_1.png,50,50,pos,19,7,31,19
LC80480212014057LGN00_566_1.png,50,50,pos,21,20,33,32
LC80480212014057LGN00_566_1.png,50,50,pos,22,33,32,41
15_514722_1816_1326_1.png,50,50,pos,40,15,50,26
15_514722_1816_1326_1.png,50,50,pos,36,33,47,41
LC80490212014240LGN00_458_1.png,50,50,pos,18,16,35,32
2739_440354_1.png,50,50,pos,23,7,33,19
2739_440354_1.png,50,50,pos,39,22,49,32
2739_440354_1.png,50,50,pos,17,18,32,32
101_474723_1159_1758_1.png,50,50,pos,32,20,43,31
LC80490212015211LGN00_346_1.png,50,50,pos,12,15,38,41
LC80480192014057LGN00_32_1.png,50,50,pos,19,13,28,22
LC80480192014057LGN00_32_1.png,50,50,pos,22,20,32,29
LC80480212014057LGN00_49_1.png,50,50,pos,1,17,11,26
LC80480212014057LGN00_49_1.png,50,50,pos,8,12,20,22
LC80480212014057LGN00_49_1.png,50,50,pos,29,18,40,31
53_907_1.png,50,50,pos,30,15,40,22
14_333608_1938_1993_1.png,50,50,pos,22,4,31,12
14_333608_1938_1993_1.png,50,50,pos,7,38,15,43
14_333608_1938_1993_1.png,50,50,pos,29,41,38,50
574_999451_1.png,50,50,pos,27,36,34,44
LC80490202014240LGN00_965_1.png,50,50,pos,14,16,40,40
38_618237_1.png,50,50,pos,31,6,49,26
54_603991_1955_1234_1.png,50,50,pos,37,8,48,16
LC80480202015188LGN00_163_1.png,50,50,pos,21,21,31,31
15_270349_1143_1767_1.png,50,50,pos,5,45,12,50
227_20941_1.png,50,50,pos,19,25,27,33
16_587810_1533_1581_1.png,50,50,pos,23,23,34,33
13_353923_1383_1622_1.png,50,50,pos,4,25,13,33
16_450395_1903_1833_1.png,50,50,pos,3,24,10,31
16_450395_1903_1833_1.png,50,50,pos,21,31,28,38
1997_758441_1.png,50,50,pos,28,22,39,33
151_733107_1.png,50,50,pos,30,34,50,50
1602_552281_1.png,50,50,pos,12,42,21,50
57_757_1.png,50,50,pos,45,39,50,50
57_757_1.png,50,50,pos,12,31,20,38
65_784439_1.png,50,50,pos,6,27,17,38
65_784439_1.png,50,50,pos,13,42,34,50
LC80480212014057LGN00_364_1.png,50,50,pos,2,2,15,13
LC80480212014057LGN00_364_1.png,50,50,pos,21,19,32,33
LC80480212014057LGN00_364_1.png,50,50,pos,0,27,6,36
LC80490212014240LGN00_299_1.png,50,50,pos,21,19,30,30
183_131835_1.png,50,50,pos,36,19,49,30
711_839238_1.png,50,50,pos,0,13,8,24
LC80490212015211LGN00_314_1.png,50,50,pos,19,18,32,31
LC80490212015211LGN00_314_1.png,50,50,pos,38,27,45,33
2088_334503_1.png,50,50,pos,7,16,15,23
2088_334503_1.png,50,50,pos,34,0,42,7
114_871489_1.png,50,50,pos,42,28,50,38
114_871489_1.png,50,50,pos,35,30,42,40
14_668537_1237_1174_1.png,50,50,pos,14,22,22,29
19_818643_123_1820_1.png,50,50,pos,28,12,39,22
14_639546_119_1999_1.png,50,50,pos,22,5,30,11
14_639546_119_1999_1.png,50,50,pos,19,21,26,26
14_639546_119_1999_1.png,50,50,pos,30,28,37,33
14_564464_1868_1789_1.png,50,50,pos,8,33,19,46
14_564464_1868_1789_1.png,50,50,pos,41,34,50,46
35_252115_1.png,50,50,pos,21,43,30,50
2005_920780_1.png,50,50,pos,9,5,22,19
LC80480212014057LGN00_539_1.png,50,50,pos,16,11,39,38
81_2380_1.png,50,50,pos,6,19,20,33
14_669525_1609_1206_1.png,50,50,pos,31,35,41,45
LC80480202014057LGN00_129_1.png,50,50,pos,22,20,34,33
15_649292_1945_1960_1.png,50,50,pos,10,29,15,36
15_649292_1945_1960_1.png,50,50,pos,34,21,45,34
LC80480212014057LGN00_179_1.png,50,50,pos,0,18,11,29
LC80480212014057LGN00_179_1.png,50,50,pos,22,21,32,31
LC80480212014057LGN00_179_1.png,50,50,pos,27,39,34,44
68_782295_1316_1990_1.png,50,50,pos,18,8,27,16
14_598325_1503_1615_1.png,50,50,pos,11,20,23,29
14_598325_1503_1615_1.png,50,50,pos,8,39,22,50
LC80480202014057LGN00_327_1.png,50,50,pos,22,21,31,31
15_524723_1466_1340_1.png,50,50,pos,24,10,32,18
15_524723_1466_1340_1.png,50,50,pos,20,25,30,35
15_524723_1466_1340_1.png,50,50,pos,2,39,7,44
1928_947447_1.png,50,50,pos,20,18,31,28
1928_947447_1.png,50,50,pos,25,43,37,50
32_246514_1.png,50,50,pos,43,13,50,28
LC80480202014057LGN00_187_1.png,50,50,pos,19,0,31,12
LC80480202014057LGN00_187_1.png,50,50,pos,21,20,31,35
1495_413183_1.png,50,50,pos,6,20,14,29
22_302813_1492_1848_1.png,50,50,pos,4,0,11,9
15521_82626_1.png,50,50,pos,0,12,12,20
15521_82626_1.png,50,50,pos,28,38,38,49
15521_82626_1.png,50,50,pos,41,35,50,45
15521_82626_1.png,50,50,pos,42,13,50,24
16_600_1.png,50,50,pos,0,14,8,25
2073_561381_1.png,50,50,pos,0,8,5,15
2073_561381_1.png,50,50,pos,10,11,18,17
2073_561381_1.png,50,50,pos,9,27,18,35
2073_561381_1.png,50,50,pos,27,37,34,43
2073_561381_1.png,50,50,pos,42,26,49,33
2073_561381_1.png,50,50,pos,30,14,38,21
2073_561381_1.png,50,50,pos,31,0,38,4
2073_561381_1.png,50,50,pos,44,0,50,6
426_960807_1.png,50,50,pos,6,35,17,45
14_687745_1531_1989_1.png,50,50,pos,23,24,31,32
LC80480212014057LGN00_524_1.png,50,50,pos,10,22,18,32
LC80480212014057LGN00_524_1.png,50,50,pos,22,20,35,32
18_853232_1277_1642_1.png,50,50,pos,21,15,29,22
LC80490202014240LGN00_983_1.png,50,50,pos,13,10,38,40
229_63080_1.png,50,50,pos,25,0,50,14
229_63080_1.png,50,50,pos,18,21,30,33
LC80490202015211LGN00_175_1.png,50,50,pos,22,23,30,31
LC80490202015211LGN00_175_1.png,50,50,pos,23,36,33,47
227_623109_1.png,50,50,pos,24,15,36,30
227_623109_1.png,50,50,pos,34,25,43,33
1676_316144_1.png,50,50,pos,19,29,28,38
54_790264_1771_1269_1.png,50,50,pos,42,16,50,23
LC80490212014240LGN00_477_1.png,50,50,pos,13,15,35,36
LC80480202014057LGN00_306_1.png,50,50,pos,22,20,34,30
LC80490212014240LGN00_372_1.png,50,50,pos,18,17,30,29
LC80490212014240LGN00_372_1.png,50,50,pos,10,10,19,23
1475_182382_1.png,50,50,pos,16,23,26,32
LC80480212014057LGN00_550_1.png,50,50,pos,20,19,34,31
LC80480212014057LGN00_550_1.png,50,50,pos,14,33,29,45
17_885926_1196_1942_1.png,50,50,pos,8,21,16,28
109_1032_1.png,50,50,pos,37,8,50,23
109_1032_1.png,50,50,pos,4,29,16,39
109_1032_1.png,50,50,pos,5,29,17,40
109_1032_1.png,50,50,pos,36,8,50,23
15_682392_1530_1406_1.png,50,50,pos,7,27,17,37
LC80490202014240LGN00_1067_1.png,50,50,pos,11,12,38,36
LC80490202014240LGN00_1067_1.png,50,50,pos,16,35,27,46
274_346_1.png,50,50,pos,44,14,50,21
15784_275522_1.png,50,50,pos,19,20,29,28
15784_275522_1.png,50,50,pos,22,39,32,49
14_980721_1665_1694_1.png,50,50,pos,11,31,22,42
92_354952_1.png,50,50,pos,0,0,24,18
92_354952_1.png,50,50,pos,21,23,45,46
14_48222_1817_1225_1.png,50,50,pos,9,19,18,25
14_48222_1817_1225_1.png,50,50,pos,36,1,41,8
14_48222_1817_1225_1.png,50,50,pos,24,0,32,7
14_48222_1817_1225_1.png,50,50,pos,34,28,43,38
LC80480202014057LGN00_487_1.png,50,50,pos,20,19,31,31
LC80490202015211LGN00_266_1.png,50,50,pos,20,19,31,30
29_961281_1.png,50,50,pos,0,38,12,50
15_543993_1887_1371_1.png,50,50,pos,9,3,18,11
15_543993_1887_1371_1.png,50,50,pos,25,0,40,16
15_543993_1887_1371_1.png,50,50,pos,8,37,17,47
15_556651_1488_1433_1.png,50,50,pos,27,13,36,22
15_556651_1488_1433_1.png,50,50,pos,1,13,7,19
LC80490202015211LGN00_1060_1.png,50,50,pos,13,11,22,22
LC80490202015211LGN00_1060_1.png,50,50,pos,20,20,38,40
LC80480212014057LGN00_493_1.png,50,50,pos,20,17,33,31
LC80480212014057LGN00_493_1.png,50,50,pos,35,34,44,42
LC80480212014057LGN00_493_1.png,50,50,pos,39,45,50,50
17_642631_1475_1541_1.png,50,50,pos,31,10,43,20
235_847733_1.png,50,50,pos,2,25,16,39
9_134_1.png,50,50,pos,5,4,18,11
15_86832_1472_1324_1.png,50,50,pos,17,3,28,18
15_86832_1472_1324_1.png,50,50,pos,0,3,13,20
FLC80480202014057LGN00_177_1.png,50,50,pos,26,0,38,12
LC80490212015211LGN00_511_1.png,50,50,pos,16,14,35,33
1987_50541_1.png,50,50,pos,22,9,32,18
22_365174_1.png,50,50,pos,28,0,48,13
55_654421_1575_1315_1.png,50,50,pos,23,10,33,21
LC80490202014240LGN00_1168_1.png,50,50,pos,14,9,44,37
14_29120_1115_1442_1.png,50,50,pos,1,35,11,45
1923_749411_1.png,50,50,pos,16,25,28,34
46_808722_1.png,50,50,pos,32,36,42,45
18_794718_1845_110_1.png,50,50,pos,31,24,37,31
54_823539_1316_1359_1.png,50,50,pos,0,25,14,38
LC80490202015211LGN00_238_1.png,50,50,pos,20,21,31,29
LC80490202015211LGN00_238_1.png,50,50,pos,36,30,46,38
176_69645_1952_1967_1.png,50,50,pos,1,21,11,30
176_69645_1952_1967_1.png,50,50,pos,34,45,42,50
LC80490212014240LGN00_560_1.png,50,50,pos,20,19,30,29
178_340361_1.png,50,50,pos,15,7,31,27
178_340361_1.png,50,50,pos,19,44,30,50
55_179347_198_154_1.png,50,50,pos,12,5,22,15
18_762191_1213_1609_1.png,50,50,pos,15,8,23,16
18_762191_1213_1609_1.png,50,50,pos,3,44,12,50
16_451914_1694_1800_1.png,50,50,pos,0,31,3,38
16_451914_1694_1800_1.png,50,50,pos,24,6,31,13
16_630269_1584_1301_1.png,50,50,pos,7,33,21,43
485_42774_1.png,50,50,pos,23,22,35,33
1886_247262_1.png,50,50,pos,33,19,44,31
79_9640_1.png,50,50,pos,17,26,30,37
79_9640_1.png,50,50,pos,17,25,30,38
79_9640_1.png,50,50,pos,26,0,34,7
55_637325_1696_1748_1.png,50,50,pos,41,20,50,27
55_637325_1696_1748_1.png,50,50,pos,10,20,16,27
137_83625_1863_1725_1.png,50,50,pos,16,35,29,49
137_83625_1863_1725_1.png,50,50,pos,17,0,50,23
LC80490202015211LGN00_330_1.png,50,50,pos,18,20,30,28
LC80480212014057LGN00_377_1.png,50,50,pos,22,21,33,31
LC80480212014057LGN00_377_1.png,50,50,pos,32,6,50,16
LC80480212014057LGN00_377_1.png,50,50,pos,10,40,31,50
14_369604_1107_1636_1.png,50,50,pos,40,8,49,16
LC80480212014057LGN00_123_1.png,50,50,pos,19,20,31,32
12_630477_1924_1880_1.png,50,50,pos,12,31,24,42
12_633476_1111_1859_1.png,50,50,pos,19,26,28,34
LC80480202014057LGN00_149_1.png,50,50,pos,22,20,31,30
LC80480202014057LGN00_149_1.png,50,50,pos,25,31,34,37
LC80480202014057LGN00_149_1.png,50,50,pos,25,38,33,47
16_645418_1482_1789_1.png,50,50,pos,32,7,46,18
16_645418_1482_1789_1.png,50,50,pos,33,20,43,29
235_377604_1.png,50,50,pos,26,30,36,39
235_377604_1.png,50,50,pos,28,24,35,30
LC80480202015188LGN00_23_1.png,50,50,pos,21,19,29,31
9_288_1.png,50,50,pos,37,15,47,24
229_449723_1.png,50,50,pos,44,30,50,40
17_621508_137_1351_1.png,50,50,pos,41,8,50,17
15_455199_1982_1602_1.png,50,50,pos,28,15,39,25
15_455199_1982_1602_1.png,50,50,pos,14,31,23,40
15_509350_1836_1931_1.png,50,50,pos,15,1,24,8
15_509350_1836_1931_1.png,50,50,pos,44,17,50,25
89_865294_1.png,50,50,pos,7,1,35,34
16_51869_1736_14_1.png,50,50,pos,6,20,13,25
16_51869_1736_14_1.png,50,50,pos,30,25,37,32
16_51869_1736_14_1.png,50,50,pos,17,44,22,49
16_51869_1736_14_1.png,50,50,pos,1,22,6,27
16_901713_1450_1156_1.png,50,50,pos,17,40,26,47
16_901713_1450_1156_1.png,50,50,pos,1,27,14,41
LC80480202014057LGN00_84_1.png,50,50,pos,19,17,34,32
67_943196_1.png,50,50,pos,37,44,46,50
LC80490202015211LGN00_171_1.png,50,50,pos,0,22,7,30
LC80490202015211LGN00_171_1.png,50,50,pos,23,21,31,29
LC80490202015211LGN00_171_1.png,50,50,pos,42,36,48,45
190_415608_1.png,50,50,pos,46,10,50,18
LC80490202015211LGN00_414_1.png,50,50,pos,21,20,30,29
LC80490202015211LGN00_278_1.png,50,50,pos,13,16,24,24
LC80490202015211LGN00_278_1.png,50,50,pos,20,20,30,29
775_518908_1.png,50,50,pos,6,20,13,25
775_518908_1.png,50,50,pos,1,23,7,28
775_518908_1.png,50,50,pos,15,45,22,50
775_518908_1.png,50,50,pos,29,24,37,34
LC80490212015211LGN00_583_1.png,50,50,pos,15,6,33,21
339_38956_1.png,50,50,pos,1,28,20,48
18_87435_1384_1333_1.png,50,50,pos,22,32,30,38
13_439737_1564_1822_1.png,50,50,pos,29,20,41,32
13_439737_1564_1822_1.png,50,50,pos,14,15,22,22
11_77251_1653_1789_1.png,50,50,pos,15,14,23,23
11_77251_1653_1789_1.png,50,50,pos,44,37,50,43
LC80490212014240LGN00_57_1.png,50,50,pos,19,17,34,33
1856_102486_1.png,50,50,pos,3,18,14,28
15_933263_1133_1949_1.png,50,50,pos,20,36,27,43
15_933263_1133_1949_1.png,50,50,pos,25,9,35,18
13_892398_17_1397_1.png,50,50,pos,11,12,20,20
12_727377_1692_1432_1.png,50,50,pos,13,19,25,27
12_727377_1692_1432_1.png,50,50,pos,21,29,29,38
20_952770_1695_150_1.png,50,50,pos,9,2,18,9
LC80480202014057LGN00_284_1.png,50,50,pos,20,20,31,31
LC80480202014057LGN00_619_1.png,50,50,pos,19,17,33,31
15_624825_1747_170_1.png,50,50,pos,3,26,14,34
201_70585_1.png,50,50,pos,33,40,50,50
13_259686_1482_1232_1.png,50,50,pos,14,1,25,9
236_846615_1.png,50,50,pos,27,26,42,38
236_846615_1.png,50,50,pos,5,36,16,45
16_465226_139_1330_1.png,50,50,pos,4,33,13,40
16_465226_139_1330_1.png,50,50,pos,16,33,25,40
16_465226_139_1330_1.png,50,50,pos,18,28,24,33
16_465226_139_1330_1.png,50,50,pos,28,0,35,5
16_465226_139_1330_1.png,50,50,pos,46,7,50,12
55_180507_1595_1810_1.png,50,50,pos,24,6,34,15
2643_235269_1.png,50,50,pos,31,20,39,28
69_768_1.png,50,50,pos,8,27,14,34
241_651571_1.png,50,50,pos,27,6,32,12
241_651571_1.png,50,50,pos,29,14,37,20
241_651571_1.png,50,50,pos,20,26,34,39
9_512179_1452_1221_1.png,50,50,pos,0,23,15,42
9_512179_1452_1221_1.png,50,50,pos,37,12,47,24
9_512179_1452_1221_1.png,50,50,pos,38,29,47,36
4_614207_1.png,50,50,pos,21,21,43,39
18_707208_1300_1902_1.png,50,50,pos,43,28,50,38
18_707208_1300_1902_1.png,50,50,pos,8,16,17,24
LC80490212014240LGN00_507_1.png,50,50,pos,32,37,39,43
LC80490212014240LGN00_507_1.png,50,50,pos,18,18,31,31
121_807392_1.png,50,50,pos,19,21,34,40
121_807392_1.png,50,50,pos,21,2,41,21
148_55027_1.png,50,50,pos,6,23,17,32
14_702922_1905_1532_1.png,50,50,pos,19,6,28,15
134_266326_1.png,50,50,pos,31,22,42,31
1486_597187_1.png,50,50,pos,3,3,12,11
1953_56776_1.png,50,50,pos,21,14,31,23
54_3801_170_1850_1.png,50,50,pos,24,24,34,34
LC80490202015211LGN00_105_1.png,50,50,pos,20,20,30,30
LC80490202015211LGN00_105_1.png,50,50,pos,25,1,36,12
2115_8316_1.png,50,50,pos,19,6,30,16
1767_524986_1.png,50,50,pos,26,28,38,39
136_846503_1.png,50,50,pos,0,4,23,23
17_722255_189_1598_1.png,50,50,pos,28,33,37,39
17_722255_189_1598_1.png,50,50,pos,27,0,38,8
1871_736980_1.png,50,50,pos,15,5,26,13
15_527914_1974_1271_1.png,50,50,pos,10,28,17,37
15_527914_1974_1271_1.png,50,50,pos,25,25,41,41
15691_28174_1.png,50,50,pos,35,17,45,26
2638_698176_1.png,50,50,pos,23,36,34,48
15_521324_1461_1777_1.png,50,50,pos,23,12,32,20
15_691269_1882_1205_1.png,50,50,pos,18,29,28,38
LC80490202015211LGN00_1040_1.png,50,50,pos,14,14,34,33
LC80490202015211LGN00_1040_1.png,50,50,pos,15,26,32,41
LC80490202015211LGN00_1150_1.png,50,50,pos,4,2,18,17
LC80490202015211LGN00_1150_1.png,50,50,pos,10,11,37,38
160_267521_1.png,50,50,pos,22,0,49,17
16_454285_1543_135_1.png,50,50,pos,24,9,34,16
2028_315635_1.png,50,50,pos,23,27,41,44
LC80480202014057LGN00_406_1.png,50,50,pos,14,15,32,32
17_626956_1470_1819_1.png,50,50,pos,43,28,50,39
233_806592_1.png,50,50,pos,23,0,43,20
142_426962_1.png,50,50,pos,0,4,18,21
142_426962_1.png,50,50,pos,15,12,29,29
142_426962_1.png,50,50,pos,12,40,23,50
12_736204_1427_1935_1.png,50,50,pos,5,22,15,30
15525_88702_1.png,50,50,pos,13,18,28,32
465_447396_1.png,50,50,pos,22,0,34,8
LC80480202014057LGN00_272_1.png,50,50,pos,21,20,32,32
236_130731_1.png,50,50,pos,43,43,50,50
127_2241_1.png,50,50,pos,17,20,28,31
127_2241_1.png,50,50,pos,16,19,29,31
127_2241_1.png,50,50,pos,44,32,50,44
602_483996_1.png,50,50,pos,8,29,17,36
602_483996_1.png,50,50,pos,16,41,26,50
13_350885_1914_1617_1.png,50,50,pos,26,29,34,34
13_350885_1914_1617_1.png,50,50,pos,5,14,12,26
13_350885_1914_1617_1.png,50,50,pos,27,0,37,5
1480_231303_1.png,50,50,pos,4,26,16,34
13_472872_1813_1866_1.png,50,50,pos,24,13,33,24
1778_721427_1.png,50,50,pos,8,11,21,25
12_776211_1202_1508_1.png,50,50,pos,20,23,33,35
12_776211_1202_1508_1.png,50,50,pos,37,39,46,48
LC80490202014240LGN00_1031_1.png,50,50,pos,16,9,30,33
LC80490202014240LGN00_1031_1.png,50,50,pos,29,16,37,27
53_692409_1204_1579_1.png,50,50,pos,44,30,50,36
2042_931137_1.png,50,50,pos,31,18,41,27
LC80490212015211LGN00_498_1.png,50,50,pos,18,9,27,18
LC80490212015211LGN00_498_1.png,50,50,pos,10,18,33,29
LC80490212015211LGN00_498_1.png,50,50,pos,22,27,32,42
15_653933_140_1368_1.png,50,50,pos,23,9,33,19
LC80490202015211LGN00_258_1.png,50,50,pos,21,22,29,28
18_597134_1773_1745_1.png,50,50,pos,22,40,33,49
16_668442_174_1934_1.png,50,50,pos,0,18,11,29
LC80490202014240LGN00_1100_1.png,50,50,pos,12,15,38,40
16_471774_1593_1655_1.png,50,50,pos,32,39,39,45
16_471774_1593_1655_1.png,50,50,pos,22,25,32,37
16_471774_1593_1655_1.png,50,50,pos,31,13,40,18
16_471774_1593_1655_1.png,50,50,pos,1,36,11,48
LC80480212014057LGN00_562_1.png,50,50,pos,19,17,37,39
16_51429_1894_1744_1.png,50,50,pos,41,15,49,25
16_51429_1894_1744_1.png,50,50,pos,36,32,46,41
227_455802_1.png,50,50,pos,9,37,15,44
227_455802_1.png,50,50,pos,28,29,41,38
880_651625_1.png,50,50,pos,4,23,13,30
880_651625_1.png,50,50,pos,29,17,36,25
LC80490202014240LGN00_1074_1.png,50,50,pos,15,13,35,33
LC80490202014240LGN00_1074_1.png,50,50,pos,6,29,17,40
17_663496_1705_1320_1.png,50,50,pos,18,2,33,11
LC80490212014240LGN00_196_1.png,50,50,pos,18,21,34,32
14_916187_1637_1948_1.png,50,50,pos,13,16,24,27
223_661545_1.png,50,50,pos,7,12,18,22
LC80480202014057LGN00_490_1.png,50,50,pos,13,9,40,36
13_579850_1833_1942_1.png,50,50,pos,0,16,8,24
65_688_1.png,50,50,pos,1,8,11,15
LC80490202015211LGN00_1147_1.png,50,50,pos,12,16,34,37
152_741570_1.png,50,50,pos,30,36,47,50
152_741570_1.png,50,50,pos,32,13,41,27
LC80490202015211LGN00_342_1.png,50,50,pos,19,20,31,31
207_739583_1.png,50,50,pos,3,10,20,27
14_577674_1351_1929_1.png,50,50,pos,30,7,39,16
14_577674_1351_1929_1.png,50,50,pos,2,14,10,22
14_577674_1351_1929_1.png,50,50,pos,1,41,8,49
14_577674_1351_1929_1.png,50,50,pos,25,44,36,50
15647_830419_1.png,50,50,pos,30,27,40,36
18_821697_197_153_1.png,50,50,pos,0,6,11,17
10_549802_1419_1309_1.png,50,50,pos,21,27,34,39
1476_185621_1.png,50,50,pos,20,17,30,27
2008_973191_1.png,50,50,pos,10,0,20,6
2008_973191_1.png,50,50,pos,24,5,37,14
2141_60832_1.png,50,50,pos,16,22,27,31
134_921151_1.png,50,50,pos,8,11,21,21
134_921151_1.png,50,50,pos,3,31,21,48
134_921151_1.png,50,50,pos,16,18,26,26
134_921151_1.png,50,50,pos,18,27,27,39
134_921151_1.png,50,50,pos,30,26,40,34
229_634833_1.png,50,50,pos,24,25,33,33
55_799_1.png,50,50,pos,24,26,38,34
LC80490212014240LGN00_286_1.png,50,50,pos,16,10,41,33
LC80490202015211LGN00_271_1.png,50,50,pos,21,20,31,29
LC80490202015211LGN00_271_1.png,50,50,pos,37,29,45,36
659_281699_1.png,50,50,pos,23,11,34,23
16_621145_132_1509_1.png,50,50,pos,43,8,50,18
69_555796_1.png,50,50,pos,11,24,33,50
LC80490202015211LGN00_1039_1.png,50,50,pos,20,38,35,50
LC80490202015211LGN00_1039_1.png,50,50,pos,18,18,31,33
2047_409718_1.png,50,50,pos,0,0,15,12
LC80480212014057LGN00_528_1.png,50,50,pos,17,20,36,30
2079_717396_1.png,50,50,pos,24,27,32,33
48_315846_1.png,50,50,pos,29,0,43,13
133_841792_1.png,50,50,pos,28,27,38,37
15_565194_1414_1679_1.png,50,50,pos,14,35,27,45
15_565194_1414_1679_1.png,50,50,pos,39,36,48,44
19_503752_1619_1937_1.png,50,50,pos,2,25,11,33
19_503752_1619_1937_1.png,50,50,pos,26,16,36,23
16_632317_1794_1757_1.png,50,50,pos,21,34,34,44
226_93812_1.png,50,50,pos,33,28,44,39
12_792584_1942_1872_1.png,50,50,pos,1,29,11,41
12_792584_1942_1872_1.png,50,50,pos,38,25,46,31
12_792584_1942_1872_1.png,50,50,pos,36,16,47,23
LC80480202015188LGN00_59_1.png,50,50,pos,21,22,29,30
LC80480202015188LGN00_59_1.png,50,50,pos,16,43,22,49
LC80480202015188LGN00_59_1.png,50,50,pos,33,44,40,49
55_375794_1302_1670_1.png,50,50,pos,44,30,50,37
14_463899_1846_1506_1.png,50,50,pos,14,3,22,12
14_463899_1846_1506_1.png,50,50,pos,23,17,32,25
14_463899_1846_1506_1.png,50,50,pos,10,32,20,38
1684_316288_1.png,50,50,pos,7,30,18,40
LC80480202014057LGN00_461_1.png,50,50,pos,14,10,41,35
101_4741_1.png,50,50,pos,32,19,45,33
147_750863_1.png,50,50,pos,11,33,23,42
18_121484_1.png,50,50,pos,28,7,40,18
18_121484_1.png,50,50,pos,37,30,47,39
18_121484_1.png,50,50,pos,3,39,9,45
18_121484_1.png,50,50,pos,34,44,42,50
235_267202_1.png,50,50,pos,28,23,37,31
226_881971_1.png,50,50,pos,0,3,15,23
226_881971_1.png,50,50,pos,1,39,13,47
16_599432_1204_1307_1.png,50,50,pos,7,0,15,7
16_599432_1204_1307_1.png,50,50,pos,11,18,19,26
16_599432_1204_1307_1.png,50,50,pos,32,37,39,45
13_475858_1672_1121_1.png,50,50,pos,11,25,21,34
197_633995_1.png,50,50,pos,2,27,16,41
761_500641_1.png,50,50,pos,4,31,12,39
761_500641_1.png,50,50,pos,35,42,46,50
2060_2125_1.png,50,50,pos,31,15,41,28
1795_1022508_1.png,50,50,pos,0,36,12,49
1795_1022508_1.png,50,50,pos,43,37,50,48
153_742524_1.png,50,50,pos,7,14,16,28
153_742524_1.png,50,50,pos,5,34,21,50
56_103_1.png,50,50,pos,37,33,45,40
LC80490212014240LGN00_268_1.png,50,50,pos,10,16,32,39
13_830928_1864_1710_1.png,50,50,pos,16,14,29,23
53_842_1.png,50,50,pos,3,3,13,13
LC80480202014057LGN00_384_1.png,50,50,pos,22,20,32,34
20_12516_1.png,50,50,pos,11,28,22,34
20_12516_1.png,50,50,pos,32,27,40,33
55_206843_1330_1929_1.png,50,50,pos,30,33,44,43
14_744_1.png,50,50,pos,8,14,19,26
195_430110_1.png,50,50,pos,21,22,30,30
LC80490212014240LGN00_180_1.png,50,50,pos,22,21,29,28
LC80490212014240LGN00_180_1.png,50,50,pos,36,23,44,31
1611_1021681_1.png,50,50,pos,24,36,37,49
1725_427857_1.png,50,50,pos,25,19,37,30
88_858_1.png,50,50,pos,40,0,50,7
LC80480212014057LGN00_127_1.png,50,50,pos,22,19,31,30
43_576126_1.png,50,50,pos,8,31,17,38
